joint1,joint2,joint3,joint4,joint5,joint6,joint7
12.428352,7.502823,7.407536,84.138840,84.897339,83.353271,7.102234
12.428352,7.502823,7.407536,84.138840,84.897339,83.358765,7.102234
12.428352,7.502823,7.407536,84.138840,84.897339,83.358765,7.102234
12.427490,7.502823,7.406849,84.177292,84.913818,83.358765,7.102234
12.427490,7.502823,7.406849,84.177292,84.913818,83.364258,7.102058
12.427490,7.502823,7.406849,84.177292,84.913818,83.364258,7.102058
12.427147,7.502480,7.408051,84.215744,84.924805,83.364258,7.102058
12.427147,7.502480,7.408051,84.215744,84.924805,83.364258,7.101891
12.427147,7.502480,7.408051,84.215744,84.924805,83.364258,7.101891
12.425606,7.503342,7.408222,84.248703,84.924805,83.364258,7.101891
12.425606,7.503342,7.408222,84.248703,84.924805,83.364258,7.101723
12.425606,7.503342,7.408222,84.248703,84.924805,83.364258,7.101723
12.426117,7.504364,7.407879,84.276169,84.924805,83.364258,7.101723
12.426117,7.504364,7.407879,84.276169,84.924805,83.364258,7.101372
12.426117,7.504364,7.407879,84.276169,84.924805,83.364258,7.101372
12.426117,7.503853,7.407536,84.298141,84.924805,83.364258,7.101372
12.426117,7.503853,7.407536,84.298141,84.924805,83.364258,7.102409
12.426117,7.503853,7.407536,84.298141,84.924805,83.364258,7.102409
12.425774,7.503853,7.408566,84.320114,84.924805,83.364258,7.102409
12.425774,7.503853,7.408566,84.320114,84.924805,83.364258,7.103432
12.425774,7.503853,7.408566,84.320114,84.924805,83.364258,7.103432
12.425606,7.503510,7.408222,84.331100,84.924805,83.364258,7.103432
12.425606,7.503510,7.408222,84.331100,84.924805,83.364258,7.102921
12.425606,7.503510,7.408222,84.331100,84.924805,83.364258,7.102921
12.425941,7.503166,7.408394,84.342087,84.924805,83.364258,7.102921
12.425941,7.503166,7.408394,84.342087,84.924805,83.364258,7.103951
12.425941,7.503166,7.408394,84.342087,84.924805,83.364258,7.103951
12.425606,7.503677,7.407536,84.342087,84.924805,83.364258,7.103951
12.425606,7.503677,7.407536,84.342087,84.924805,83.364258,7.105843
12.425606,7.503677,7.407536,84.342087,84.924805,83.364258,7.105843
12.425430,7.503166,7.407364,84.342087,84.924805,83.364258,7.105843
12.425430,7.503166,7.407364,84.342087,84.924805,83.364258,7.105843
12.425430,7.503166,7.407364,84.342087,84.924805,83.364258,7.105843
12.425087,7.504028,7.407364,84.342087,84.924805,83.364258,7.105843
12.425087,7.504028,7.407364,84.342087,84.924805,83.364258,7.105324
12.425087,7.504028,7.407364,84.342087,84.924805,83.364258,7.105324
12.425255,7.502823,7.408222,84.342087,84.924805,83.364258,7.105324
12.425255,7.502823,7.408222,84.342087,84.924805,83.358765,7.106354
12.425255,7.502823,7.408222,84.342087,84.924805,83.358765,7.106354
12.426117,7.503853,7.407707,84.336594,84.919312,83.358765,7.106354
12.426117,7.503853,7.407707,84.336594,84.919312,83.358765,7.107216
12.426117,7.503853,7.407707,84.336594,84.919312,83.358765,7.107216
12.426292,7.504539,7.408051,84.336594,84.919312,83.358765,7.107216
12.426292,7.504539,7.408051,84.336594,84.919312,83.353271,7.107040
12.426292,7.504539,7.408051,84.336594,84.919312,83.353271,7.107040
12.426292,7.503853,7.407707,84.336594,84.919312,83.353271,7.107040
12.426292,7.503853,7.407707,84.336594,84.919312,83.353271,7.105843
12.426292,7.503853,7.407707,84.336594,84.919312,83.353271,7.105843
12.426804,7.505226,7.408737,84.336594,84.919312,83.353271,7.105843
12.426804,7.505226,7.408737,84.336594,84.919312,83.353271,7.106178
12.426804,7.505226,7.408737,84.336594,84.919312,83.353271,7.106178
12.426804,7.503853,7.407879,84.336594,84.919312,83.353271,7.106178
12.426804,7.503853,7.407879,84.336594,84.919312,83.353271,7.106010
12.426804,7.503853,7.407879,84.336594,84.919312,83.353271,7.106010
12.425774,7.504196,7.407192,84.336594,84.919312,83.353271,7.106010
12.425774,7.504196,7.407192,84.336594,84.919312,83.353271,7.105843
12.425774,7.504196,7.407192,84.336594,84.919312,83.353271,7.105843
12.426292,7.502304,7.405991,84.336594,84.919312,83.353271,7.105843
12.426292,7.502304,7.405991,84.336594,84.919312,83.347778,7.104469
12.426292,7.502304,7.405991,84.336594,84.919312,83.347778,7.104469
12.427147,7.502480,7.407707,84.336594,84.919312,83.347778,7.104469
12.427147,7.502480,7.407707,84.336594,84.919312,83.347778,7.103951
12.427147,7.502480,7.407707,84.336594,84.919312,83.347778,7.103951
12.426460,7.502655,7.406334,84.336594,84.919312,83.347778,7.103951
12.426460,7.502655,7.406334,84.336594,84.919312,83.347778,7.104294
12.426460,7.502655,7.406334,84.336594,84.919312,83.347778,7.104294
12.426292,7.500595,7.405132,84.336594,84.924805,83.347778,7.104294
12.426292,7.500595,7.405132,84.336594,84.924805,83.347778,7.103607
12.426292,7.500595,7.405132,84.336594,84.924805,83.347778,7.103607
12.427315,7.501106,7.405132,84.336594,84.919312,83.347778,7.103607
12.427315,7.501106,7.405304,84.336594,84.919312,83.347778,7.103607
12.427315,7.501106,7.405304,84.336594,84.919312,83.347778,7.103607
12.427315,7.500931,7.405304,84.336594,84.919312,83.347778,7.103607
12.427315,7.500931,7.404961,84.336594,84.919312,83.347778,7.104294
12.427315,7.500931,7.404961,84.336594,84.919312,83.347778,7.104294
12.427834,7.500420,7.404961,84.336594,84.919312,83.347778,7.104294
12.427834,7.500420,7.405476,84.336594,84.919312,83.347778,7.104294
12.427834,7.500420,7.405476,84.336594,84.919312,83.347778,7.104294
12.428177,7.501106,7.405476,84.336594,84.919312,83.347778,7.104294
12.428177,7.501106,7.405647,84.336594,84.919312,83.347778,7.104118
12.428177,7.501106,7.405647,84.336594,84.919312,83.347778,7.104118
12.428177,7.501106,7.405647,84.336594,84.919312,83.347778,7.104118
12.428177,7.500931,7.404789,84.336594,84.919312,83.347778,7.104469
12.428177,7.500931,7.404789,84.336594,84.919312,83.347778,7.104469
12.427834,7.500931,7.404789,84.336594,84.919312,83.347778,7.104469
12.427834,7.502304,7.404961,84.336594,84.919312,83.347778,7.105324
12.427834,7.502304,7.404961,84.336594,84.919312,83.347778,7.105324
12.426628,7.502304,7.404961,84.336594,84.919312,83.347778,7.105324
12.426628,7.500595,7.404961,84.336594,84.919312,83.347778,7.106178
12.426628,7.500595,7.404961,84.336594,84.919312,83.347778,7.106178
12.426628,7.500595,7.404961,84.336594,84.919312,83.347778,7.106178
12.426292,7.501793,7.405132,84.336594,84.919312,83.347778,7.105492
12.426292,7.501793,7.405132,84.336594,84.919312,83.347778,7.105492
12.426292,7.501793,7.405132,84.336594,84.919312,83.347778,7.105492
12.426460,7.501968,7.405304,84.336594,84.919312,83.347778,7.106697
12.426460,7.501968,7.405304,84.336594,84.919312,83.347778,7.106697
12.426460,7.501968,7.405304,84.336594,84.919312,83.347778,7.106697
12.425255,7.502304,7.405132,84.336594,84.919312,83.347778,7.106697
12.425255,7.502304,7.405132,84.336594,84.919312,83.347778,7.107552
12.425255,7.502304,7.405132,84.336594,84.919312,83.347778,7.107552
12.425430,7.503342,7.404617,84.336594,84.919312,83.347778,7.107552
12.425430,7.503342,7.404617,84.336594,84.919312,83.347778,7.108589
12.425430,7.503342,7.404617,84.336594,84.919312,83.347778,7.108589
12.424232,7.502823,7.405991,84.336594,84.919312,83.347778,7.108589
12.424232,7.502823,7.405991,84.336594,84.919312,83.347778,7.108757
12.424232,7.502823,7.405991,84.336594,84.919312,83.347778,7.108757
12.423370,7.504364,7.405304,84.331100,84.919312,83.347778,7.108757
12.423370,7.504364,7.405304,84.331100,84.919312,83.347778,7.109276
12.423370,7.504364,7.405304,84.331100,84.919312,83.347778,7.109276
12.423546,7.502991,7.405476,84.331100,84.919312,83.347778,7.109276
12.423546,7.502991,7.405476,84.331100,84.919312,83.347778,7.109276
12.423546,7.502991,7.405476,84.331100,84.919312,83.347778,7.109276
12.422859,7.503510,7.406334,84.331100,84.919312,83.347778,7.109276
12.422859,7.503510,7.406334,84.331100,84.919312,83.347778,7.108238
12.422859,7.503510,7.406334,84.331100,84.919312,83.347778,7.108238
12.422173,7.504715,7.405476,84.331100,84.919312,83.347778,7.108238
12.422173,7.504715,7.405476,84.331100,84.919312,83.347778,7.111160
12.422173,7.504715,7.405476,84.331100,84.919312,83.347778,7.111160
12.421822,7.504196,7.405819,84.331100,84.919312,83.347778,7.111160
12.421822,7.504196,7.405819,84.331100,84.919312,83.347778,7.110649
12.421822,7.504196,7.405819,84.331100,84.919312,83.347778,7.110649
12.421997,7.504364,7.406162,84.331100,84.919312,83.347778,7.110649
12.421997,7.504364,7.406162,84.331100,84.919312,83.347778,7.112022
12.421997,7.504364,7.406162,84.331100,84.919312,83.347778,7.112022
12.420799,7.503677,7.406334,84.331100,84.919312,83.347778,7.112022
12.420799,7.503677,7.406334,84.331100,84.919312,83.347778,7.111847
12.420799,7.503677,7.406334,84.331100,84.919312,83.347778,7.111847
12.421310,7.505226,7.406677,84.331100,84.919312,83.347778,7.111847
12.421310,7.505226,7.406677,84.331100,84.919312,83.347778,7.112358
12.421310,7.505226,7.406677,84.331100,84.919312,83.347778,7.112358
12.419594,7.504539,7.406334,84.331100,84.919312,83.347778,7.112358
12.419594,7.504539,7.406334,84.331100,84.919312,83.347778,7.113045
12.419594,7.504539,7.406334,84.331100,84.919312,83.347778,7.113045
12.419762,7.505402,7.406849,84.331100,84.919312,83.347778,7.113045
12.419762,7.505402,7.406849,84.331100,84.919312,83.347778,7.113396
12.419762,7.505402,7.406849,84.331100,84.919312,83.347778,7.113396
12.421135,7.504539,7.406849,84.331100,84.919312,83.347778,7.113396
12.421135,7.504539,7.406849,84.331100,84.919312,83.347778,7.112534
12.421135,7.504539,7.406849,84.331100,84.919312,83.347778,7.112534
12.420624,7.504364,7.406849,84.331100,84.919312,83.347778,7.112534
12.420624,7.504364,7.406849,84.331100,84.919312,83.347778,7.112190
12.420624,7.504364,7.406849,84.331100,84.919312,83.347778,7.112190
12.421486,7.504715,7.405991,84.331100,84.919312,83.347778,7.112190
12.421486,7.504715,7.405991,84.331100,84.919312,83.342285,7.113564
12.421486,7.504715,7.405991,84.331100,84.919312,83.342285,7.113564
12.419937,7.505226,7.405991,84.331100,84.919312,83.342285,7.113564
12.419937,7.505226,7.405991,84.331100,84.919312,83.342285,7.112190
12.419937,7.505226,7.405991,84.331100,84.919312,83.342285,7.112190
12.419937,7.504028,7.407192,84.331100,84.919312,83.342285,7.112190
12.419937,7.504028,7.407192,84.331100,84.919312,83.342285,7.112877
12.419937,7.504028,7.407192,84.331100,84.919312,83.342285,7.112877
12.419250,7.504196,7.407192,84.331100,84.919312,83.342285,7.112877
12.419250,7.504196,7.407192,84.331100,84.919312,83.342285,7.112358
12.419250,7.504196,7.407192,84.331100,84.919312,83.342285,7.112358
12.419937,7.504196,7.405647,84.331100,84.919312,83.342285,7.112358
12.419937,7.504196,7.405647,84.331100,84.919312,83.342285,7.112534
12.419937,7.504196,7.405647,84.331100,84.919312,83.342285,7.112534
12.419594,7.505051,7.407192,84.331100,84.919312,83.342285,7.112534
12.419594,7.505051,7.407192,84.331100,84.919312,83.342285,7.112190
12.419594,7.505051,7.407192,84.331100,84.919312,83.342285,7.112190
12.418739,7.505051,7.408909,84.331100,84.919312,83.342285,7.112190
12.418739,7.505051,7.408909,84.331100,84.919312,83.342285,7.113045
12.418739,7.505051,7.408909,84.331100,84.919312,83.342285,7.113045
12.417877,7.505737,7.408566,84.325607,84.919312,83.342285,7.113045
12.417877,7.505737,7.408566,84.325607,84.919312,83.342285,7.112190
12.417877,7.505737,7.408566,84.325607,84.919312,83.342285,7.112190
12.418053,7.504883,7.408566,84.325607,84.919312,83.342285,7.112190
12.418053,7.504883,7.408566,84.325607,84.919312,83.342285,7.112022
12.418053,7.504883,7.408566,84.325607,84.919312,83.342285,7.112022
12.417191,7.506256,7.407536,84.325607,84.913818,83.342285,7.112022
12.417191,7.506256,7.407536,84.325607,84.913818,83.342285,7.112358
12.417191,7.506256,7.407536,84.325607,84.913818,83.342285,7.112358
12.416161,7.505226,7.408737,84.325607,84.913818,83.342285,7.112358
12.416161,7.505226,7.408737,84.325607,84.913818,83.342285,7.113907
12.416161,7.505226,7.408737,84.325607,84.913818,83.342285,7.113907
12.415131,7.506943,7.408051,84.325607,84.913818,83.342285,7.113907
12.415131,7.506943,7.408051,84.325607,84.913818,83.342285,7.115280
12.415131,7.506943,7.408051,84.325607,84.913818,83.342285,7.115280
12.414619,7.506424,7.408737,84.325607,84.913818,83.342285,7.115280
12.414619,7.506424,7.408737,84.325607,84.913818,83.342285,7.115791
12.414619,7.506424,7.408737,84.325607,84.913818,83.342285,7.115791
12.413933,7.507286,7.408566,84.325607,84.913818,83.342285,7.115791
12.413933,7.507286,7.408566,84.325607,84.913818,83.342285,7.116478
12.413933,7.507286,7.408566,84.325607,84.913818,83.342285,7.116478
12.413246,7.506599,7.408394,84.325607,84.913818,83.342285,7.116478
12.413246,7.506599,7.408394,84.325607,84.913818,83.342285,7.115456
12.413246,7.506599,7.408394,84.325607,84.913818,83.342285,7.115456
12.411697,7.507111,7.408394,84.325607,84.913818,83.342285,7.115456
12.411697,7.507111,7.407879,84.325607,84.913818,83.342285,7.114594
12.411697,7.507111,7.407879,84.325607,84.913818,83.342285,7.114594
12.409294,7.506943,7.408909,84.325607,84.913818,83.342285,7.114594
12.409294,7.506943,7.408909,84.325607,84.913818,83.342285,7.112022
12.409294,7.506943,7.408909,84.325607,84.913818,83.342285,7.112022
12.408440,7.507462,7.408909,84.325607,84.913818,83.342285,7.112022
12.408440,7.507462,7.409767,84.325607,84.913818,83.342285,7.110985
12.408440,7.507462,7.409767,84.325607,84.913818,83.342285,7.110985
12.405861,7.507462,7.409767,84.325607,84.913818,83.342285,7.110985
12.405861,7.508316,7.408909,84.325607,84.913818,83.342285,7.105667
12.405861,7.508316,7.408909,84.325607,84.913818,83.342285,7.105667
12.405174,7.508316,7.408909,84.325607,84.913818,83.342285,7.105667
12.405174,7.507973,7.410110,84.325607,84.913818,83.342285,7.101372
12.405174,7.507973,7.410110,84.325607,84.913818,83.342285,7.101372
12.403633,7.507973,7.410110,84.325607,84.913818,83.342285,7.101372
12.403633,7.509171,7.408566,84.325607,84.913818,83.342285,7.095367
12.403633,7.509171,7.408566,84.325607,84.913818,83.342285,7.095367
12.401398,7.509171,7.408566,84.325607,84.913818,83.342285,7.095367
12.401398,7.507973,7.409081,84.325607,84.913818,83.342285,7.090385
12.401398,7.507973,7.409081,84.325607,84.913818,83.342285,7.090385
12.401398,7.507973,7.409081,84.325607,84.913818,83.342285,7.090385
12.401398,7.507973,7.409081,84.325607,84.913818,83.342285,7.090385
12.401398,7.507973,7.409081,84.325607,84.913818,83.342285,7.090385
12.398476,7.509689,7.408909,84.320114,84.913818,83.342285,7.081978
12.398476,7.509689,7.408909,84.320114,84.913818,83.342285,7.081978
12.398476,7.509689,7.408909,84.320114,84.913818,83.342285,7.081978
12.398476,7.509689,7.408909,84.320114,84.913818,83.342285,7.081978
12.397102,7.510033,7.409081,84.320114,84.913818,83.342285,7.081978
12.397102,7.510033,7.409081,84.320114,84.913818,83.342285,7.077003
12.397102,7.510033,7.409081,84.320114,84.913818,83.342285,7.077003
12.395729,7.509521,7.408222,84.320114,84.913818,83.342285,7.077003
12.395729,7.509521,7.408222,84.320114,84.913818,83.342285,7.073906
12.395729,7.509521,7.408222,84.320114,84.913818,83.342285,7.073906
12.395905,7.510376,7.409081,84.320114,84.913818,83.342285,7.073906
12.395905,7.510376,7.409081,84.320114,84.913818,83.342285,7.072708
12.395905,7.510376,7.409081,84.320114,84.913818,83.342285,7.072708
12.394356,7.511230,7.408222,84.320114,84.913818,83.342285,7.072708
12.394356,7.511230,7.408222,84.320114,84.913818,83.342285,7.070824
12.392815,7.511230,7.408222,84.320114,84.913818,83.342285,7.070824
12.392815,7.511063,7.407536,84.320114,84.913818,83.342285,7.070824
12.392815,7.511063,7.407536,84.320114,84.913818,83.342285,7.067902
12.392815,7.511063,7.407536,84.320114,84.913818,83.342285,7.067902
12.392982,7.511581,7.408222,84.320114,84.913818,83.342285,7.067902
12.392982,7.511581,7.408222,84.320114,84.913818,83.342285,7.066872
12.392982,7.511581,7.408222,84.320114,84.913818,83.342285,7.066872
12.391273,7.511749,7.408394,84.320114,84.913818,83.342285,7.066872
12.391273,7.511749,7.408394,84.320114,84.913818,83.342285,7.067215
12.391273,7.511749,7.408394,84.320114,84.913818,83.342285,7.067215
12.391441,7.511406,7.407879,84.320114,84.913818,83.342285,7.067215
12.391441,7.511406,7.407879,84.320114,84.913818,83.342285,7.066185
12.391441,7.511406,7.407879,84.320114,84.913818,83.342285,7.066185
12.391098,7.511917,7.407192,84.325607,84.913818,83.342285,7.066185
12.391098,7.511917,7.407192,84.325607,84.913818,83.342285,7.066528
12.391098,7.511917,7.407192,84.325607,84.913818,83.342285,7.066528
12.391273,7.512436,7.407536,84.320114,84.913818,83.342285,7.066528
12.391273,7.512436,7.407536,84.320114,84.913818,83.342285,7.064812
12.391273,7.512436,7.407536,84.320114,84.913818,83.342285,7.064812
12.390587,7.512955,7.407364,84.320114,84.913818,83.342285,7.064812
12.390587,7.512955,7.407364,84.320114,84.913818,83.342285,7.065331
12.390587,7.512955,7.407364,84.320114,84.913818,83.342285,7.065331
12.390755,7.511749,7.408566,84.320114,84.913818,83.342285,7.065331
12.390755,7.511749,7.408566,84.320114,84.913818,83.342285,7.065498
12.390755,7.511749,7.408566,84.320114,84.908325,83.342285,7.065498
12.392982,7.512955,7.407536,84.320114,84.908325,83.342285,7.065498
12.392982,7.512955,7.407536,84.320114,84.908325,83.342285,7.064980
12.392982,7.512955,7.407536,84.320114,84.908325,83.342285,7.064980
12.391609,7.511063,7.408909,84.320114,84.913818,83.342285,7.064980
12.391609,7.511063,7.408909,84.320114,84.913818,83.342285,7.065498
12.391609,7.511063,7.408909,84.320114,84.913818,83.342285,7.065498
12.393333,7.513466,7.409252,84.320114,84.908325,83.342285,7.065498
12.393333,7.513466,7.409252,84.320114,84.908325,83.342285,7.063095
12.393333,7.513466,7.409252,84.320114,84.908325,83.342285,7.063095
12.393333,7.512093,7.408394,84.320114,84.908325,83.342285,7.063095
12.393333,7.512093,7.408394,84.320114,84.908325,83.342285,7.062065
12.393333,7.512093,7.408394,84.320114,84.908325,83.342285,7.062065
12.393333,7.512436,7.409081,84.320114,84.908325,83.342285,7.062065
12.393333,7.512436,7.409081,84.320114,84.908325,83.342285,7.060005
12.393333,7.512436,7.409081,84.320114,84.908325,83.342285,7.060005
12.393845,7.513466,7.409424,84.320114,84.908325,83.342285,7.060005
12.393845,7.513466,7.409424,84.320114,84.908325,83.336792,7.059319
12.393845,7.513466,7.409424,84.320114,84.908325,83.336792,7.059319
12.394188,7.511406,7.409767,84.314621,84.908325,83.336792,7.059319
12.394188,7.511406,7.409767,84.314621,84.908325,83.336792,7.056915
12.394188,7.511406,7.409767,84.314621,84.908325,83.336792,7.056915
12.393845,7.512268,7.408909,84.314621,84.913818,83.336792,7.056915
12.393845,7.512268,7.408909,84.314621,84.913818,83.336792,7.056229
12.393845,7.512268,7.408909,84.314621,84.913818,83.336792,7.056229
12.392815,7.512604,7.408566,84.314621,84.908325,83.336792,7.056229
12.392815,7.512604,7.408566,84.314621,84.908325,83.336792,7.053658
12.392815,7.512604,7.408566,84.314621,84.908325,83.336792,7.053658
12.392815,7.512955,7.408737,84.314621,84.908325,83.336792,7.053658
12.392815,7.512955,7.408737,84.314621,84.908325,83.336792,7.051765
12.392815,7.512955,7.408737,84.314621,84.908325,83.336792,7.051765
12.392815,7.512436,7.409767,84.314621,84.908325,83.336792,7.051765
12.392815,7.512436,7.409767,84.314621,84.908325,83.336792,7.050392
12.392815,7.512436,7.409767,84.314621,84.908325,83.336792,7.050392
12.391098,7.512604,7.408737,84.314621,84.908325,83.336792,7.050392
12.391098,7.512604,7.408737,84.314621,84.908325,83.336792,7.049873
12.391098,7.512604,7.408737,84.314621,84.908325,83.336792,7.049873
12.390236,7.511406,7.408394,84.314621,84.908325,83.336792,7.049873
12.390236,7.511406,7.408394,84.314621,84.908325,83.331299,7.049362
12.390236,7.511406,7.408394,84.314621,84.908325,83.331299,7.049362
12.388351,7.513123,7.408737,84.309128,84.908325,83.331299,7.049362
12.388351,7.513123,7.408737,84.309128,84.908325,83.331299,7.047989
12.388351,7.513123,7.408737,84.309128,84.908325,83.331299,7.047989
12.387154,7.512436,7.409767,84.309128,84.908325,83.331299,7.047989
12.387154,7.512436,7.409767,84.309128,84.908325,83.331299,7.048164
12.387154,7.512436,7.409767,84.309128,84.908325,83.331299,7.048164
12.384056,7.513123,7.409595,84.309128,84.913818,83.331299,7.048164
12.384056,7.513123,7.409595,84.314621,84.913818,83.331299,7.046440
12.384056,7.513123,7.409595,84.314621,84.913818,83.331299,7.046440
12.383034,7.512436,7.409081,84.314621,84.913818,83.331299,7.046440
12.383034,7.512436,7.409081,84.309128,84.913818,83.331299,7.045418
12.383034,7.512436,7.409081,84.309128,84.913818,83.331299,7.045418
12.381660,7.512436,7.410454,84.309128,84.913818,83.331299,7.045418
12.381660,7.512436,7.410454,84.314621,84.913818,83.331299,7.046104
12.381660,7.512436,7.410454,84.314621,84.913818,83.331299,7.046104
12.379425,7.513123,7.408566,84.314621,84.913818,83.331299,7.046104
12.379425,7.513123,7.408566,84.314621,84.913818,83.331299,7.044212
12.379425,7.513123,7.408566,84.314621,84.913818,83.331299,7.044212
12.377876,7.513466,7.408566,84.314621,84.913818,83.331299,7.044212
12.377876,7.513466,7.408737,84.314621,84.913818,83.336792,7.044899
12.377876,7.513466,7.408737,84.314621,84.913818,83.336792,7.044899
12.377876,7.512093,7.408737,84.314621,84.913818,83.336792,7.044899
12.377876,7.512093,7.408051,84.314621,84.913818,83.336792,7.043694
12.377876,7.512093,7.408051,84.314621,84.913818,83.336792,7.043694
12.376335,7.511749,7.409252,84.314621,84.913818,83.336792,7.043694
12.376335,7.511749,7.409252,84.314621,84.913818,83.336792,7.044556
12.376335,7.511749,7.409252,84.314621,84.913818,83.336792,7.044556
12.377022,7.511749,7.409252,84.314621,84.913818,83.336792,7.044556
12.377022,7.512779,7.407879,84.314621,84.913818,83.336792,7.044044
12.377022,7.512779,7.407879,84.314621,84.913818,83.336792,7.044044
12.376503,7.512779,7.407879,84.314621,84.913818,83.336792,7.044044
12.376503,7.512436,7.408909,84.314621,84.913818,83.336792,7.043007
12.376503,7.512436,7.408909,84.314621,84.913818,83.336792,7.043007
12.377190,7.512436,7.408909,84.314621,84.913818,83.336792,7.043007
12.377190,7.511581,7.409595,84.314621,84.913818,83.336792,7.043694
12.377190,7.511581,7.409595,84.314621,84.913818,83.336792,7.043694
12.378563,7.511581,7.409595,84.314621,84.913818,83.336792,7.043694
12.378563,7.512604,7.408394,84.314621,84.913818,83.336792,7.043358
12.378563,7.512604,7.408394,84.314621,84.913818,83.336792,7.043358
12.378563,7.512604,7.408394,84.314621,84.913818,83.336792,7.043358
12.377876,7.512604,7.408566,84.314621,84.913818,83.336792,7.043182
12.377876,7.512604,7.408566,84.314621,84.913818,83.336792,7.043182
12.377876,7.512604,7.408566,84.314621,84.913818,83.336792,7.043182
12.378914,7.512779,7.409424,84.314621,84.913818,83.336792,7.043182
12.378914,7.512779,7.409424,84.314621,84.913818,83.336792,7.043358
12.378914,7.512779,7.409424,84.314621,84.913818,83.336792,7.043358
12.378395,7.512268,7.409081,84.314621,84.913818,83.336792,7.043358
12.378395,7.512268,7.409081,84.314621,84.913818,83.336792,7.042320
12.378395,7.512268,7.409081,84.314621,84.913818,83.336792,7.042320
12.379936,7.512604,7.409424,84.314621,84.913818,83.336792,7.042320
12.379936,7.512604,7.409424,84.314621,84.913818,83.336792,7.041298
12.379936,7.512604,7.409424,84.314621,84.913818,83.336792,7.041298
12.379936,7.512436,7.409424,84.314621,84.913818,83.336792,7.041298
12.379936,7.512436,7.409424,84.314621,84.913818,83.336792,7.043182
12.379936,7.512436,7.409424,84.314621,84.913818,83.336792,7.043182
12.379601,7.512779,7.409595,84.314621,84.913818,83.336792,7.043182
12.379601,7.512779,7.409595,84.314621,84.913818,83.336792,7.041298
12.379601,7.512779,7.409595,84.314621,84.913818,83.336792,7.041298
12.380974,7.510895,7.409424,84.314621,84.913818,83.336792,7.041298
12.380974,7.510895,7.409424,84.314621,84.913818,83.336792,7.041634
12.380974,7.510895,7.409424,84.314621,84.913818,83.336792,7.041634
12.381660,7.511749,7.409081,84.314621,84.913818,83.336792,7.041634
12.381660,7.511749,7.409081,84.314621,84.913818,83.336792,7.041634
12.381660,7.511749,7.409081,84.314621,84.913818,83.336792,7.041634
12.381996,7.511581,7.409595,84.314621,84.913818,83.336792,7.041634
12.381996,7.511581,7.409595,84.314621,84.913818,83.331299,7.040611
12.381996,7.511581,7.409595,84.314621,84.913818,83.331299,7.040611
12.382858,7.512093,7.408394,84.314621,84.913818,83.331299,7.040611
12.382858,7.512093,7.408394,84.314621,84.913818,83.336792,7.040779
12.382858,7.512093,7.408394,84.314621,84.913818,83.336792,7.040779
12.382683,7.512268,7.410282,84.314621,84.913818,83.336792,7.040779
12.382683,7.512268,7.410282,84.314621,84.913818,83.336792,7.040611
12.382683,7.512268,7.410282,84.314621,84.913818,83.336792,7.040611
12.382515,7.511230,7.409767,84.314621,84.913818,83.336792,7.040611
12.382515,7.511230,7.409767,84.314621,84.913818,83.331299,7.040092
12.382515,7.511230,7.409767,84.314621,84.913818,83.331299,7.040092
12.383202,7.511749,7.409081,84.314621,84.913818,83.331299,7.040092
12.383202,7.511749,7.409081,84.314621,84.913818,83.336792,7.039925
12.383202,7.511749,7.409081,84.314621,84.913818,83.336792,7.039925
12.383034,7.512268,7.408909,84.314621,84.913818,83.336792,7.039925
12.383034,7.512268,7.408909,84.314621,84.913818,83.336792,7.040260
12.383034,7.512268,7.408909,84.314621,84.913818,83.336792,7.040260
12.383202,7.512093,7.408394,84.314621,84.913818,83.336792,7.040260
12.383202,7.512093,7.408394,84.314621,84.913818,83.331299,7.040436
12.383202,7.512093,7.408394,84.314621,84.913818,83.331299,7.040436
12.384575,7.511749,7.408566,84.314621,84.913818,83.331299,7.040436
12.384575,7.511749,7.408566,84.314621,84.913818,83.336792,7.039238
12.384575,7.511749,7.408566,84.314621,84.913818,83.336792,7.039238
12.384575,7.511749,7.408394,84.314621,84.913818,83.336792,7.039238
12.384575,7.511749,7.408394,84.314621,84.913818,83.336792,7.039749
12.384575,7.511749,7.408394,84.314621,84.913818,83.336792,7.039749
12.384918,7.511230,7.409767,84.314621,84.913818,83.336792,7.039749
12.384918,7.511230,7.409767,84.314621,84.913818,83.336792,7.040611
12.384918,7.511230,7.409767,84.314621,84.913818,83.336792,7.040611
12.384407,7.511230,7.408909,84.314621,84.913818,83.336792,7.040611
12.384407,7.511230,7.408909,84.314621,84.913818,83.336792,7.040092
12.384407,7.511230,7.408909,84.314621,84.913818,83.336792,7.040092
12.385262,7.511406,7.408566,84.314621,84.913818,83.336792,7.040092
12.385262,7.511406,7.408566,84.314621,84.913818,83.336792,7.040436
12.385262,7.511406,7.408566,84.314621,84.913818,83.336792,7.040436
12.385429,7.511917,7.408909,84.314621,84.913818,83.336792,7.040436
12.385429,7.511917,7.408909,84.314621,84.913818,83.336792,7.038887
12.385429,7.511917,7.408909,84.314621,84.913818,83.336792,7.038887
12.385948,7.511749,7.408222,84.314621,84.913818,83.336792,7.038887
12.385948,7.511749,7.408222,84.314621,84.913818,83.336792,7.038551
12.385948,7.511749,7.408222,84.314621,84.913818,83.336792,7.038551
12.385948,7.512093,7.409595,84.314621,84.913818,83.336792,7.038551
12.385948,7.512093,7.409595,84.314621,84.913818,83.336792,7.040436
12.385948,7.512093,7.409595,84.314621,84.913818,83.336792,7.040436
